0,1,0.814161297179
0,28,0.442012858556
0,29,0.683069568084
0,90,0.279879657105
0,239,0.558868053428
0,301,0.124505440158
0,371,0.650057698648
0,398,0.948032786885
0,399,0.318908671283
0,400,0.693372898121
0,401,0.59648038246
0,404,0.320845697329
0,478,0.413452027695
0,545,0.774769205407
0,547,0.362339140392
0,647,0.382129904385
0,916,0.271636993076
0,1409,0.616440905378
0,1644,0.364037256841
0,1688,0.552176063304
0,1706,0.702645895153
0,1709,0.343471810089
0,1747,0.999639344262
0,1756,0.81406557377
0,1766,0.587331025387
0,1767,0.587114754098
0,1793,0.763270689087
0,1874,0.816518298714
0,1916,0.00976755687438
0,1988,0.190694032311
0,2024,0.67610451698
0,2082,0.301516650181
1,28,0.704294427959
1,29,0.846617857752
1,90,0.284300183846
1,239,0.859153008641
1,371,0.973812247637
1,398,0.970262295082
1,399,0.943809327263
1,400,0.865434884651
1,401,0.845656116057
1,402,0.381140784702
1,404,0.947246950214
1,478,0.595656116057
1,498,0.127019452687
1,545,0.919304319156
1,547,0.865434884651
1,602,0.20730300033
1,606,0.475024727992
1,647,0.350848994395
1,916,0.450667655786
1,1264,0.208869106495
1,1362,0.208292120013
1,1409,0.888310214474
1,1558,0.303453676228
1,1644,0.845450049456
1,1688,0.949596109463
1,1706,0.815735245631
1,1756,0.88806557377
1,1766,0.892799508203
1,1767,0.66184470821
1,1793,0.840339597758
1,1874,0.869901639344
1,1916,0.280539070227
1,1988,0.857704918033
1,2024,0.750576986482
1,2078,0.841855017246
1,2082,0.221109462578
2,114,0.476920540719
2,280,0.163699307616
2,324,0.703635014837
2,505,0.951079788988
2,506,0.609503791625
2,533,0.834983606557
2,659,0.707055720409
2,851,0.791707879987
2,1050,0.413081967213
2,1053,0.336383119024
2,1204,0.823483349819
2,1398,0.319114737883
2,1425,0.596274315859
2,1473,0.653808110781
2,1615,0.658547642598
2,1799,0.234132871744
2,2018,0.968655737705
3,50,0.988254203759
3,162,0.960723705902
3,170,0.910525881965
3,204,0.842936036927
3,230,0.760509396637
3,298,0.994477415101
3,346,0.991180349489
3,359,0.995590174744
3,442,0.236523244313
3,466,0.984792284866
3,479,0.986028684471
3,485,0.993653148698
3,543,0.964474118035
3,567,0.920664358721
3,585,0.531981536433
3,596,0.761951862842
3,616,0.72164523574
3,687,0.913122321134
3,826,0.984098360656
3,915,0.995466534784
3,990,0.0135179690076
3,1031,0.955695680844
3,1054,0.990727002967
3,1735,0.250164853281
3,1868,0.995301681503
3,2046,0.976261127596
3,2088,0.993859215298
4,40,0.128997692054
4,181,0.452645895153
4,200,0.918918032787
4,201,0.347922848665
4,381,0.598211341906
4,446,0.526170458292
4,447,0.634066930432
4,451,0.473211341906
4,519,0.633242664029
4,574,0.659701615562
4,619,0.986918032787
4,882,0.861440817672
4,1018,0.517598087702
4,1440,0.911391361688
4,1470,0.669386745796
4,1471,0.581025387405
4,1472,0.614655737705
4,1557,0.655497856907
4,1742,0.498763600396
4,1794,0.353033300363
4,1798,0.441353445434
4,1801,0.76693867458
4,1835,0.760921529838
4,1854,0.205613254204
4,1935,0.67330201121
4,1946,0.697288163534
4,2014,0.982426229508
4,2045,0.290595120343
4,2049,0.610946257831
4,2096,0.368199802176
5,384,0.354104846686
5,1768,0.23870755028
5,1953,0.641031981536
5,2067,0.356124299374
6,82,0.11358391032
6,242,0.49723870755
6,256,0.249752720079
6,735,0.292985492911
6,752,0.278766897461
6,771,0.498062973953
6,811,0.609297725025
6,812,0.312891526541
6,813,0.248062973953
6,816,0.569362017804
6,900,0.486234751072
6,1652,0.654962083745
6,1958,0.510756676558
7,8,0.73289647214
7,97,0.458086053412
7,194,0.688097593142
7,484,0.920169798879
7,573,0.34672766238
7,585,0.825049180328
7,599,0.848829541708
7,792,0.935213114754
7,821,0.86638641609
7,972,0.296557377049
7,1032,0.875494559842
7,1059,0.679731289153
7,1115,0.660361028684
7,1462,0.456767227168
7,1839,0.410525881965
7,1960,0.853672131148
8,436,0.469584569733
8,484,0.637116716123
8,585,0.214803824596
8,599,0.880893504781
8,821,0.78692713485
8,897,0.362347510715
8,1032,0.57678041543
8,1059,0.0182987141444
8,1115,0.797230464886
8,1355,0.485575337949
8,1446,0.462372238708
9,395,0.747475409836
9,477,0.542037586548
9,480,0.587114754098
9,801,0.143216287504
9,939,0.178206396307
9,1456,0.34940652819
9,1479,0.090628090999
9,1692,0.712454665348
9,1728,0.240393442623
9,2035,0.0197411803495
10,329,0.106371579294
10,504,0.974491803279
10,508,0.923442622951
10,522,0.219172436531
10,560,0.549089412676
10,683,0.344666996373
10,685,0.995803278689
10,910,0.370721311475
10,1523,0.210476425981
10,1553,0.15046983185
10,1860,0.42622815694
11,221,0.656486976591
11,365,0.549291130894
11,568,0.525140125288
11,727,0.676928783383
11,1083,0.527077151335
11,1987,0.268999340587
12,48,0.993049180328
12,227,0.963803278689
12,228,0.962098360656
12,229,0.959836065574
12,286,0.845420091853
12,293,0.949098843709
12,307,0.948032786885
12,378,0.845420091853
12,475,0.929475409836
12,481,0.361729310913
12,537,0.829790331372
12,610,0.976327868852
12,678,0.121661721068
12,696,0.927150468144
12,754,0.963318951848
12,787,0.50865479723
12,843,0.873540983607
12,919,0.0886910649522
12,957,0.941901639344
12,1152,0.363460270359
12,1169,0.939704912628
12,1517,0.860575337949
12,1619,0.140166501813
12,1712,0.747485987471
12,1714,0.496643749029
12,2037,0.841855017246
13,18,0.304813715793
13,21,0.410361028684
13,27,0.614655737705
13,167,0.711053412463
13,206,0.251153972964
13,261,0.398244312562
13,319,0.0446340257171
13,520,0.729194051168
13,877,0.112842070557
13,922,0.925770491803
13,950,0.281734256512
13,954,0.657311242994
13,1083,0.0826327068909
13,1187,0.0157022749753
13,1702,0.609998351467
13,1741,0.373928453676
13,1845,0.829790331372
13,1851,0.606165512694
13,1941,0.865442622951
13,2056,0.499670293439
13,2095,0.277818991098
14,51,0.838814704913
14,216,0.976327868852
14,305,0.747475409836
14,340,0.937049180328
14,458,0.165018133861
14,500,0.852044180679
14,617,0.0175568743818
14,698,0.776912298055
14,726,0.777983844379
14,791,0.82092812397
14,808,0.837207385427
14,853,0.735328058028
14,886,0.129533465216
14,895,0.214020771513
14,923,0.922354104847
14,997,0.820639630729
14,1064,0.7839597758
14,1090,0.787998681174
14,1412,0.9089597758
14,1456,0.541790306627
14,1818,0.81532311243
14,1856,0.538699307616
14,1875,0.0572040883614
14,1973,0.534371909001
14,2002,0.835764919222
15,19,0.304525222552
15,145,0.274975272008
15,309,0.0508984503792
15,570,0.213278931751
15,885,0.570845697329
15,980,0.487759643917
15,1515,0.588608638312
15,1765,0.638394329047
15,1772,0.458786679855
15,1930,0.569856577646
15,1931,0.409289482361
16,17,0.34087537092
16,21,0.236605670953
16,23,0.674785690735
16,54,0.433976261128
16,167,0.521060006594
16,261,0.730295081967
16,420,0.118158588856
16,538,0.825049180328
16,577,0.747475409836
16,591,0.927606557377
16,592,0.466658424003
16,595,0.461712825585
16,951,0.214350478075
16,1702,0.393175074184
16,1736,0.465298384438
16,1741,0.642721727662
16,1774,0.672065611606
16,1786,0.330819320804
16,1861,0.312850313221
16,1941,0.684098360656
16,1948,0.814581272667
16,2011,0.77531147541
16,2029,0.498392680514
16,2056,0.221397955819
16,2099,0.306338608638
17,19,0.88131147541
17,20,0.741303989449
17,22,0.902860204418
17,23,0.903868852459
17,65,0.420128585559
17,613,0.815570392351
17,731,0.843925156611
17,860,0.766155621497
17,1080,0.537462908012
17,1358,0.395895153314
17,1416,0.74142762941
17,1421,0.837083745467
17,1721,0.841081437521
17,1737,0.809388394329
17,1741,0.424950544016
