source,target,weight,type
8,897,0.367448413027,undirected
8,1032,0.644733570896,undirected
8,1059,0.209994199055,undirected
8,1115,0.801400513798,undirected
8,1355,0.434242148007,undirected
8,1446,0.396204524737,undirected
8,1462,0.261954089666,undirected
8,1960,0.124927488191,undirected
9,360,0.107193171459,undirected
9,395,0.661680616558,undirected
9,477,0.622607110301,undirected
9,480,0.250890859369,undirected
9,801,0.12658490097,undirected
9,1456,0.39753045496,undirected
9,1479,0.210491422889,undirected
9,1593,0.360487279357,undirected
9,1692,0.723212065965,undirected
9,1728,0.182895500124,undirected
9,1807,0.0654678047568,undirected
9,2035,0.193585812547,undirected
10,147,0.0680367945637,undirected
10,329,0.258639264109,undirected
10,504,0.777906687661,undirected
10,508,0.204649042844,undirected
10,522,0.208916880749,undirected
10,683,0.319051959891,undirected
10,685,0.799121571227,undirected
10,910,0.346813623933,undirected
10,1288,0.0833678627662,undirected
10,1523,0.389201955747,undirected
10,1524,0.345156211154,undirected
10,1553,0.250600812132,undirected
10,1860,0.677094555399,undirected
10,1987,0.179456368609,undirected
11,221,0.422805999834,undirected
11,365,0.390320709373,undirected
11,568,0.384146846772,undirected
11,727,0.545288804177,undirected
11,1083,0.661597745919,undirected
11,1710,0.267920775669,undirected
12,48,0.615480235353,undirected
12,227,0.679746415845,undirected
12,228,0.80591696362,undirected
12,229,0.693668683186,undirected
12,286,0.459269080965,undirected
12,293,0.638725449573,undirected
12,307,0.33927239579,undirected
12,378,0.48292864838,undirected
12,475,0.662592193586,undirected
12,481,0.292823402668,undirected
12,537,0.529253335543,undirected
12,610,0.777285157869,undirected
12,678,0.0334383028093,undirected
12,696,0.68480152482,undirected
12,754,0.71894422806,undirected
12,787,0.302560702743,undirected
12,843,0.836703405983,undirected
12,919,0.105162840806,undirected
12,957,0.908137896743,undirected
12,1152,0.348968260545,undirected
12,1169,0.929601392227,undirected
12,1517,0.840639761333,undirected
12,1619,0.0621944145189,undirected
12,1712,0.686210325682,undirected
12,1809,0.22590536173,undirected
12,2037,0.609679290627,undirected
13,18,0.348346730753,undirected
13,21,0.389409132344,undirected
13,167,0.730794729427,undirected
13,206,0.233197977956,undirected
13,261,0.365335211734,undirected
13,319,0.195367531284,undirected
13,551,0.121239744758,undirected
13,877,0.09161349134,undirected
13,922,0.203364547941,undirected
13,950,0.17705312008,undirected
13,954,0.639346979365,undirected
13,1187,0.119085108146,undirected
13,1334,0.373207922433,undirected
13,1702,0.569321289467,undirected
13,1741,0.400430927322,undirected
13,1786,0.200256898981,undirected
13,1845,0.0377890113533,undirected
13,1851,0.518314411204,undirected
13,1941,0.559998342587,undirected
13,2056,0.519018811635,undirected
13,2095,0.325515869727,undirected
14,51,0.829866578271,undirected
14,75,0.0499709952764,undirected
14,216,0.881287809729,undirected
14,305,0.678627662219,undirected
14,340,0.228432916218,undirected
14,458,0.272147178255,undirected
14,500,0.839811054943,undirected
14,617,0.0169470456617,undirected
14,698,0.776166404243,undirected
14,726,0.760545288804,undirected
14,791,0.863967846192,undirected
14,808,0.862724786608,undirected
14,853,0.71036711693,undirected
14,886,0.0347227977128,undirected
14,895,0.243929725698,undirected
14,923,0.912861523162,undirected
14,997,0.826966105909,undirected
14,1064,0.737010027347,undirected
14,1090,0.770116847601,undirected
14,1412,0.919864092152,undirected
14,1456,0.529170464904,undirected
14,1818,0.812463744095,undirected
14,1856,0.537126046242,undirected
14,1973,0.496560868484,undirected
14,2002,0.835460346399,undirected
15,19,0.269039529295,undirected
15,145,0.324604292699,undirected
15,222,0.099071848844,undirected
15,254,0.255655921107,undirected
15,303,0.0482721471783,undirected
15,309,0.0629402502693,undirected
15,570,0.250600812132,undirected
15,671,0.0812960967929,undirected
15,708,0.0685754537167,undirected
15,796,0.000828706389326,undirected
15,885,0.549390900804,undirected
15,980,0.496726609762,undirected
15,1209,0.0591696361979,undirected
15,1211,0.0687826303141,undirected
15,1301,0.213309024613,undirected
15,1515,0.61804922516,undirected
15,1665,0.0557305046822,undirected
15,1716,0.0798044252921,undirected
15,1765,0.685878843126,undirected
15,1772,0.433744924173,undirected
15,1930,0.589375984089,undirected
15,1931,0.386467224662,undirected
16,17,0.362807657247,undirected
16,18,0.215919449739,undirected
16,21,0.317933206265,undirected
16,23,0.683682771194,undirected
16,54,0.418206679373,undirected
16,167,0.491961548024,undirected
16,233,0.0329410789757,undirected
16,261,0.625258970747,undirected
16,538,0.682688323527,undirected
16,577,0.665326924671,undirected
16,591,0.323071185879,undirected
16,592,0.488688157786,undirected
16,595,0.444559542554,undirected
16,951,0.216126626336,undirected
16,999,0.0372089168807,undirected
16,1187,0.100439214386,undirected
16,1702,0.366039612165,undirected
16,1736,0.517402834176,undirected
16,1741,0.626626336289,undirected
16,1774,0.663918123809,undirected
16,1786,0.307822988315,undirected
16,1861,0.303720891688,undirected
16,1890,0.180699428193,undirected
16,1897,0.0200961299412,undirected
16,1905,0.106778818265,undirected
16,1927,0.151694704566,undirected
16,1941,0.00203033065385,undirected
16,1948,0.809356095135,undirected
16,1957,0.166611419574,undirected
16,2011,0.752051048314,undirected
16,2029,0.482224247949,undirected
16,2056,0.395500124306,undirected
16,2099,0.36177177426,undirected
17,19,0.236264191597,undirected
17,20,0.702494406232,undirected
17,22,0.910333968675,undirected
17,23,0.590743349631,undirected
17,65,0.250517941493,undirected
17,98,0.259716582415,undirected
17,126,0.0378304466727,undirected
17,613,0.798044252921,undirected
17,731,0.842214303472,undirected
17,860,0.772975884644,undirected
17,1080,0.574997928234,undirected
17,1358,0.350418496727,undirected
17,1416,0.689317974642,undirected
17,1418,0.00281760172371,undirected
17,1421,0.836579100025,undirected
17,1721,0.893386923013,undirected
17,1737,0.857669677633,undirected
17,1741,0.44642413193,undirected
17,1786,0.824355680782,undirected
17,1814,0.866412530041,undirected
17,1886,0.394132758764,undirected
17,1890,0.305958398939,undirected
17,1897,0.828084859534,undirected
17,1940,0.735352614569,undirected
17,1948,0.903662882241,undirected
17,1983,0.777823817022,undirected
17,1990,0.661307698682,undirected
17,2056,0.100480649706,undirected
17,2064,0.00306621364051,undirected
17,2099,0.630521256319,undirected
18,23,0.0447501450236,undirected
18,167,0.797961382282,undirected
18,261,0.653642164581,undirected
18,538,0.0740034805668,undirected
18,553,0.26473025607,undirected
18,577,0.150285903704,undirected
18,591,0.264191596917,undirected
18,1083,0.77409463827,undirected
18,1187,0.329700836993,undirected
18,1268,0.269826800365,undirected
18,1648,0.209455539902,undirected
18,1714,0.197646473854,undirected
18,1724,0.145520841966,undirected
18,1736,0.00339769619624,undirected
18,1741,0.91456037126,undirected
18,1774,0.752423966189,undirected
18,1786,0.528631805751,undirected
18,1815,0.080508825723,undirected
18,1834,0.654843788846,undirected
18,1890,0.395044335792,undirected
18,1897,0.0082456285738,undirected
18,1941,0.843540233695,undirected
18,1948,0.0729261622607,undirected
18,1957,0.0245297091241,undirected
18,2029,0.276290710201,undirected
18,2056,0.606944559543,undirected
18,2064,0.174028341759,undirected
19,22,0.464572801856,undirected
19,94,0.0716831026767,undirected
19,217,0.205892102428,undirected
19,309,0.33616474683,undirected
19,613,0.327836247617,undirected
19,731,0.517278528217,undirected
19,860,0.157661390569,undirected
19,1080,0.448122980028,undirected
19,1239,0.221057429353,undirected
19,1382,0.50774840474,undirected
19,1416,0.13744095467,undirected
19,1421,0.411535592939,undirected
19,1468,0.677177426038,undirected
19,1597,0.02096627165,undirected
19,1802,0.305295433828,undirected
19,1814,0.779937018314,undirected
19,1879,0.493950443358,undirected
19,1897,0.645562277285,undirected
19,1931,0.508950029005,undirected
19,1948,0.0233280848595,undirected
19,1990,0.775876357007,undirected
19,2030,0.130977044833,undirected
19,2056,0.300406066131,undirected
19,2064,0.493701831441,undirected
19,2099,0.356633794647,undirected
20,22,0.615853153228,undirected
20,23,0.456617220519,undirected
20,65,0.163918123809,undirected
20,132,0.520386177177,undirected
20,253,0.0829120742521,undirected
20,613,0.406397613326,undirected
20,731,0.487155050965,undirected
20,860,0.425540730919,undirected
20,924,0.145396536007,undirected
20,1021,0.495152067622,undirected
20,1080,0.161722051877,undirected
20,1249,0.360777326593,undirected
20,1416,0.39831772603,undirected
20,1421,0.527844534681,undirected
20,1721,0.396991795807,undirected
20,1737,0.70108560537,undirected
20,1741,0.256153144941,undirected
20,1786,0.502693295765,undirected
20,1795,0.00600812132262,undirected
20,1814,0.695864755117,undirected
20,1886,0.113698516616,undirected
20,1897,0.56285737963,undirected
20,1928,0.166487113616,undirected
20,1940,0.377641501616,undirected
20,1948,0.601143614817,undirected
20,1983,0.292450484793,undirected
20,1990,0.173696859203,undirected
20,2099,0.319797795641,undirected
21,23,0.345943482224,undirected
21,167,0.73601557968,undirected
21,233,0.306621364051,undirected
21,261,0.351537250352,undirected
21,318,0.046739040358,undirected
21,395,0.0434242148007,undirected
21,538,0.643697687909,undirected
21,577,0.267464987155,undirected
21,591,0.0484793237756,undirected
21,592,0.541062401591,undirected
21,1210,0.550261042513,undirected
21,1257,0.309604707052,undirected
21,1322,0.518521587801,undirected
21,1736,0.486947874368,undirected
21,1741,0.589168807492,undirected
21,1774,0.423303223668,undirected
21,1828,0.224289384271,undirected
21,1845,0.625880500539,undirected
21,1905,0.492127289301,undirected
21,1927,0.00314908427944,undirected
21,1941,0.180077898401,undirected
21,1948,0.286815281346,undirected
21,1957,0.652109057761,undirected
21,2005,0.642413193006,undirected
21,2029,0.765144609265,undirected
21,2056,0.0298748653352,undirected
22,23,0.505593768128,undirected
22,65,0.385762824231,undirected
22,98,0.685464489931,undirected
22,126,0.0207176597332,undirected
22,367,0.0192674235518,undirected
22,495,0.057760835336,undirected
22,613,0.743432501865,undirected
22,731,0.787809729013,undirected
22,860,0.746415844866,undirected
22,1080,0.346399270738,undirected
22,1358,0.389823485539,undirected
22,1416,0.621032568161,undirected
22,1421,0.814908427944,undirected
22,1721,0.939918786774,undirected
22,1737,0.880583409298,undirected
22,1741,0.410168227397,undirected
22,1757,0.191514046573,undirected
22,1786,0.707466644568,undirected
22,1814,0.944435236596,undirected
22,1886,0.281387254496,undirected
22,1890,0.180657992873,undirected
22,1897,0.780599983426,undirected
22,1940,0.86487942322,undirected
22,1948,0.866288224082,undirected
22,1983,0.763155713931,undirected
22,1990,0.529046158946,undirected
22,2030,0.664829700837,undirected
22,2099,0.508287063893,undirected
23,167,0.609845031905,undirected
23,261,0.379879008867,undirected
23,322,0.194580260214,undirected
23,538,0.479572387503,undirected
23,577,0.350749979282,undirected
23,591,0.327960553576,undirected
23,592,0.775296262534,undirected
23,595,0.235559791166,undirected
23,999,0.245131349963,undirected
23,1684,0.182191099693,undirected
23,1702,0.159650285904,undirected
23,1736,0.287768293694,undirected
23,1737,0.150824562857,undirected
23,1741,0.705187701997,undirected
23,1774,0.640051379796,undirected
23,1786,0.436521090578,undirected
23,1814,0.584072263197,undirected
23,1855,0.10868484296,undirected
23,1897,0.331316814453,undirected
23,1905,0.308030164913,undirected
23,1941,0.0566835170299,undirected
23,1946,0.188074915058,undirected
23,1948,0.876481312671,undirected
23,1957,0.421811552167,undirected
23,2029,0.505055108975,undirected
23,2064,0.304300986161,undirected
23,2099,0.471658241485,undirected
24,1754,0.194704566172,undirected
24,1786,0.0241153559294,undirected
24,1837,0.834548769371,undirected
24,1870,0.925292119002,undirected
24,1991,0.897033231126,undirected
24,2039,0.0169056103423,undirected
25,117,0.90602469545,undirected
25,277,0.441286152316,undirected
25,375,0.728681528135,undirected
25,422,0.889160520428,undirected
25,461,0.848222424795,undirected
25,541,0.592483633049,undirected
25,550,0.539653600729,undirected
25,569,0.587055606199,undirected
25,594,0.880044750145,undirected
25,597,0.562318720477,undirected
25,688,0.599983425872,undirected
25,704,0.884685505925,undirected
25,706,0.786359492832,undirected
25,722,0.309729013011,undirected
25,772,0.454462583907,undirected
25,836,0.00915720560206,undirected
25,918,0.0863926410873,undirected
25,936,0.509737300075,undirected
25,966,0.261332559874,undirected
25,1045,0.423427529626,undirected
25,1065,0.46971078147,undirected
25,1086,0.778362476175,undirected
25,1098,0.850252755449,undirected
25,1191,0.734855390735,undirected
25,1238,0.704027513052,undirected
25,1274,0.736844286069,undirected
25,1423,0.779978453634,undirected
25,1543,0.929187039032,undirected
25,1788,0.752672578106,undirected
25,1808,0.788887047319,undirected
25,1820,0.661059086766,undirected
25,1822,0.774674732742,undirected
25,1919,0.0116018894506,undirected
25,1951,0.741070688655,undirected
26,160,0.30276787934,undirected
26,178,0.57222176183,undirected
26,231,0.139968509157,undirected
26,247,0.320999419906,undirected
26,372,0.400472362642,undirected
26,527,0.749109140631,undirected
26,745,0.856675229966,undirected
26,914,0.890735062567,undirected
26,1081,0.587345653435,undirected
26,1091,0.336827711942,undirected
26,1094,0.237672992459,undirected
26,1095,0.355224993785,undirected
26,1121,0.19955249855,undirected
26,1143,0.832891356592,undirected
26,1171,0.83152399105,undirected
26,1198,0.00186458937598,undirected
26,1199,0.76398442032,undirected
26,1220,0.701375652606,undirected
26,1251,0.583492168725,undirected
26,1262,0.276042098285,undirected
26,1269,0.512140548604,undirected
26,1270,0.510731747742,undirected
26,1290,0.674401259634,undirected
26,1297,0.366702577277,undirected
26,1335,0.74923344659,undirected
26,1358,0.190933952101,undirected
26,1399,0.159111626751,undirected
26,1420,0.233156542637,undirected
26,1430,0.908800861855,undirected
26,1434,0.806207010856,undirected
26,1487,0.149788679871,undirected
26,1488,0.748031822325,undirected
26,1491,0.283086102594,undirected
26,1492,0.748404740201,undirected
26,1516,0.883401011022,undirected
26,1588,0.726982680036,undirected
26,1609,0.832394132759,undirected
26,1622,0.766139056932,undirected
26,1628,0.288969917958,undirected
26,1678,0.823941327588,undirected
26,1904,0.881743598243,undirected
26,1997,0.447418579597,undirected
26,2013,0.477832104086,undirected
27,218,0.186127455043,undirected
27,319,0.477666362808,undirected
27,355,0.198268003646,undirected
27,551,0.455042678379,undirected
27,734,0.353194663131,undirected
27,766,0.370846109224,undirected
27,775,0.494323361233,undirected
27,932,0.235684097124,undirected
27,950,0.376812795227,undirected
27,953,0.567663876688,undirected
27,954,0.639637026601,undirected
27,1078,0.155465318638,undirected
27,1145,0.258100604956,undirected
27,1147,0.48682356841,undirected
27,1227,0.164995442115,undirected
27,1229,0.418703903207,undirected
27,1231,0.569362724787,undirected
27,1234,0.25855639347,undirected
27,1258,0.426659484545,undirected
27,1334,0.206389326262,undirected
27,1350,0.174774177509,undirected
27,1726,0.0561448578769,undirected
27,1782,0.122109886467,undirected
27,2058,0.821289467142,undirected
27,2095,0.434905113118,undirected
28,29,0.768417999503,undirected
28,54,0.490469876523,undirected
28,90,0.526228557222,undirected
28,184,0.756733239413,undirected
28,239,0.928855556476,undirected
28,252,0.635949283169,undirected
28,285,0.169884809812,undirected
28,371,0.857959724869,undirected
28,376,0.227811386426,undirected
28,398,0.963868401425,undirected
28,399,0.946299825972,undirected
28,400,0.808113035552,undirected
28,401,0.827877682937,undirected
28,402,0.940374575288,undirected
28,404,0.470208005304,undirected
28,478,0.952597994531,undirected
28,498,0.814825557305,undirected
28,516,0.671459351952,undirected
28,545,0.969213557637,undirected
28,547,0.97513880832,undirected
28,582,0.660478992293,undirected
28,601,0.696569155548,undirected
28,602,0.885555647634,undirected
28,606,0.957487362228,undirected
28,607,0.516035468633,undirected
28,644,0.0926908096461,undirected
28,647,0.92624513135,undirected
28,738,0.0388248943399,undirected
28,810,0.512554901798,undirected
28,848,0.117842048562,undirected
28,916,0.896328830695,undirected
28,937,0.831648297008,undirected
28,1110,0.582912074252,undirected
28,1409,0.914021712107,undirected
28,1644,0.787022457943,undirected
28,1688,0.950816275793,undirected
28,1706,0.78959144775,undirected
28,1740,0.564929145604,undirected
28,1756,0.864299328748,undirected
28,1766,0.811427861109,undirected
28,1767,0.697605038535,undirected
28,1792,0.0256898980691,undirected
28,1793,0.914684677219,undirected
28,1817,0.791456037126,undirected
28,1874,0.922557387917,undirected
28,1877,0.758597828789,undirected
28,1891,0.739579017154,undirected
28,1916,0.848512472031,undirected
28,2024,0.960222093312,undirected
28,2071,0.935733819508,undirected
28,2078,0.967597580177,undirected
28,2083,0.812670920693,undirected
29,90,0.230711858788,undirected
29,184,0.0606198723792,undirected
29,191,0.428524073921,undirected
29,239,0.75540730919,undirected
29,252,0.154097953095,undirected
29,301,0.20572636115,undirected
29,371,0.748529046159,undirected
29,398,0.893096875777,undirected
29,399,0.796428275462,undirected
29,400,0.837159194497,undirected
29,401,0.573216209497,undirected
29,402,0.64518935941,undirected
29,404,0.397861937516,undirected
29,478,0.681072346068,undirected
29,498,0.388041766802,undirected
29,516,0.212438882904,undirected
29,545,0.898193420071,undirected
29,547,0.722383359576,undirected
29,602,0.634416176349,undirected
29,606,0.67705312008,undirected
29,647,0.42471202453,undirected
29,810,0.285820833679,undirected
29,916,0.545495980774,undirected
29,937,0.431838899478,undirected
29,959,0.0359658572968,undirected
29,1110,0.25002071766,undirected
29,1409,0.509488688158,undirected
29,1452,0.165492665948,undirected
29,1580,0.119996685174,undirected
29,1644,0.0551918455291,undirected
29,1688,0.741816524405,undirected
29,1706,0.693710118505,undirected
29,1709,0.221181735311,undirected
29,1756,0.98060827049,undirected
29,1766,0.474020054695,undirected
29,1767,0.486326344576,undirected
29,1793,0.817974641584,undirected
29,1831,0.532360984503,undirected
29,1874,0.852200215464,undirected
29,1877,0.306994281926,undirected
29,1916,0.439297256982,undirected
29,1988,0.392558216624,undirected
29,2024,0.884188282092,undirected
29,2078,0.363429187039,undirected
29,2082,0.775710615729,undirected
30,45,0.468094804011,undirected
30,78,0.588754454297,undirected
30,89,0.317808900307,undirected
30,96,0.259675147095,undirected
30,192,0.386840142537,undirected
30,387,0.108353360404,undirected
30,442,0.294936603961,undirected
30,445,0.287105328582,undirected
30,1212,0.135742106572,undirected
30,1495,0.310391978122,undirected
30,1515,0.273928896992,undirected
30,1758,0.225325267258,undirected
30,1802,0.130355515041,undirected
30,1915,0.465401508246,undirected
30,1931,0.532941078976,undirected
31,564,0.995069196984,undirected
31,625,0.990925665037,undirected
31,855,0.993411784205,undirected
31,880,0.996477997845,undirected
31,946,0.993246042927,undirected
31,1022,0.68165244054,undirected
31,1158,0.989019640341,undirected
31,1775,0.987735145438,undirected
32,52,0.160188945057,undirected
32,631,0.240034805668,undirected
32,922,0.195823319798,undirected
32,1389,0.150120162426,undirected
32,1503,0.652274799039,undirected
32,1752,0.567125217535,undirected
32,1827,0.532568161101,undirected
32,1985,0.348802519267,undirected
32,2041,0.8524902627,undirected
33,147,0.0786856716665,undirected
33,180,0.0138808320212,undirected
33,508,0.355100687826,undirected
33,716,0.353650451645,undirected
33,834,0.336496229386,undirected
33,869,0.405941824811,undirected
33,909,0.146681030911,undirected
33,910,0.48367448413,undirected
33,1602,0.29659401674,undirected
33,1694,0.067083782216,undirected
33,1834,0.0931051628408,undirected
33,1944,0.241567912489,undirected
34,53,0.397613325599,undirected
34,73,0.401715422226,undirected
34,199,0.730628988149,undirected
34,332,0.895251512389,undirected
34,382,0.849962708212,undirected
34,385,0.809729013011,undirected
34,390,0.442073423386,undirected
34,837,0.521794978039,undirected
34,883,0.0662550758266,undirected
34,903,0.836040440872,undirected
34,925,0.189732327836,undirected
34,933,0.383276705063,undirected
34,949,0.174857048148,undirected
34,1007,0.277368028507,undirected
34,1106,0.351247203116,undirected
34,1149,0.210698599486,undirected
34,1339,0.763321455208,undirected
34,1707,0.487900886716,undirected
34,1884,0.476920527057,undirected
34,1885,0.544708709704,undirected
34,1887,0.473398524903,undirected
34,1949,0.433496312257,undirected
34,2060,0.0307035717245,undirected
35,142,0.599237590122,undirected
35,302,0.481105494323,undirected
35,373,0.368111378139,undirected
35,392,0.298002817602,undirected
35,464,0.774799038701,undirected
35,570,0.00551089748902,undirected
35,593,0.518563023121,undirected
35,664,0.37503107649,undirected
35,765,0.514088008619,undirected
35,1034,0.471078147013,undirected
35,1127,0.22205187702,undirected
35,1333,0.132468716334,undirected
35,1716,0.236222756277,undirected
35,1732,0.738253086931,undirected
35,1876,0.593809563272,undirected
35,1894,0.0935609513549,undirected
35,1925,0.712646059501,undirected
35,1965,0.196154802354,undirected
35,1978,0.816814452639,undirected
35,1979,0.756774674733,undirected
35,2032,0.027637358084,undirected
35,2076,0.695740449159,undirected
36,43,0.737382945223,undirected
36,91,0.511021794978,undirected
36,139,0.711858788431,undirected
36,277,0.37498964117,undirected
36,432,0.9938261374,undirected
36,433,0.991091406315,undirected
36,434,0.758970746664,undirected
36,447,0.424214800696,undirected
36,476,0.723294936604,undirected
36,503,0.950111875363,undirected
36,518,0.796759758018,undirected
36,575,0.456285737963,undirected
36,648,0.508121322615,undirected
36,650,0.922225905362,undirected
36,651,0.551048313582,undirected
36,652,0.869934532195,undirected
36,653,0.779232617883,undirected
36,654,0.748280434242,undirected
36,656,0.99457197315,undirected
36,657,0.986865003729,undirected
36,658,0.995897903373,undirected
36,751,0.538907764979,undirected
36,782,0.825018645894,undirected
36,789,0.655341012679,undirected
36,799,0.905651777575,undirected
36,827,0.61100522085,undirected
36,945,0.575578022707,undirected
36,963,0.208999751388,undirected
36,978,0.21969006381,undirected
36,979,0.93714262037,undirected
36,1010,0.302270655507,undirected
36,1013,0.964531366537,undirected
36,1019,0.397696196238,undirected
36,1026,0.802146349548,undirected
36,1044,0.948288721306,undirected
36,1104,0.890859368526,undirected
36,1134,0.976879091738,undirected
36,1146,0.73916466396,undirected
36,1161,0.953095218364,undirected
36,1832,0.228515786857,undirected
36,1914,0.895085771111,undirected
36,1952,0.682605452888,undirected
36,2072,0.610922350211,undirected
37,235,0.136115024447,undirected
