source,target,weight,type
11,292,0.553679,undirected
11,365,0.651677,undirected
11,568,0.638683,undirected
11,727,0.672837,undirected
11,889,0.514297,undirected
11,1083,0.756509,undirected
11,1884,0.509074,undirected
11,1887,0.521375,undirected
11,2019,0.564979,undirected
12,281,0.559397,undirected
12,584,0.501629,undirected
12,716,0.610588,undirected
12,776,0.535521,undirected
12,919,0.60779,undirected
12,920,0.527189,undirected
12,957,0.50923,undirected
12,1037,0.536016,undirected
12,1067,0.551686,undirected
12,1152,0.63892,undirected
12,1161,0.507318,undirected
12,1166,0.510568,undirected
12,1169,0.651689,undirected
12,1172,0.623411,undirected
12,1277,0.532903,undirected
12,1343,0.554211,undirected
12,1424,0.519031,undirected
12,1427,0.506852,undirected
12,1444,0.586674,undirected
12,1554,0.531874,undirected
12,1563,0.612585,undirected
12,1751,0.614201,undirected
12,1763,0.501304,undirected
12,1834,0.509588,undirected
12,1936,0.555326,undirected
13,18,0.515377,undirected
13,21,0.504869,undirected
13,167,0.611376,undirected
13,206,0.625628,undirected
13,261,0.509942,undirected
13,520,0.507677,undirected
13,538,0.52029,undirected
13,914,0.503272,undirected
13,922,0.564691,undirected
13,954,0.53683,undirected
13,1052,0.559668,undirected
13,1083,0.510037,undirected
13,1091,0.524652,undirected
13,1187,0.515573,undirected
13,1702,0.610674,undirected
13,1786,0.542502,undirected
13,1941,0.584455,undirected
13,2056,0.586123,undirected
13,2095,0.511205,undirected
14,51,0.715702,undirected
14,216,0.754066,undirected
14,305,0.670324,undirected
14,443,0.509622,undirected
14,500,0.715987,undirected
14,698,0.637399,undirected
14,726,0.604573,undirected
14,791,0.659724,undirected
14,808,0.685622,undirected
14,853,0.700245,undirected
14,895,0.537086,undirected
14,923,0.813995,undirected
14,997,0.691662,undirected
14,1064,0.681095,undirected
14,1090,0.644332,undirected
14,1412,0.783006,undirected
14,1456,0.607767,undirected
14,1818,0.7325,undirected
14,2002,0.75065,undirected
15,145,0.613327,undirected
15,222,0.55549,undirected
15,254,0.564947,undirected
15,284,0.506721,undirected
15,303,0.571304,undirected
15,309,0.522803,undirected
15,570,0.567386,undirected
15,796,0.593124,undirected
15,885,0.714773,undirected
15,964,0.527548,undirected
15,980,0.638851,undirected
15,1209,0.510615,undirected
15,1211,0.508905,undirected
15,1212,0.561572,undirected
15,1301,0.557679,undirected
15,1515,0.609617,undirected
15,1716,0.51735,undirected
15,1765,0.680228,undirected
15,1772,0.615222,undirected
15,1930,0.666907,undirected
15,1931,0.573394,undirected
15,2000,0.517667,undirected
16,17,0.52671,undirected
16,23,0.62052,undirected
16,54,0.561204,undirected
16,167,0.54368,undirected
16,233,0.569664,undirected
16,261,0.575816,undirected
16,297,0.503454,undirected
16,538,0.624576,undirected
16,577,0.61134,undirected
16,592,0.642053,undirected
16,595,0.6331,undirected
16,951,0.505138,undirected
16,999,0.545343,undirected
16,1187,0.554752,undirected
16,1702,0.513245,undirected
16,1736,0.588566,undirected
16,1741,0.506591,undirected
16,1786,0.546419,undirected
16,1861,0.521705,undirected
16,1890,0.522823,undirected
16,1948,0.720489,undirected
16,2011,0.679087,undirected
16,2029,0.532162,undirected
16,2099,0.627464,undirected
17,20,0.574005,undirected
17,22,0.745758,undirected
17,23,0.500621,undirected
17,98,0.542927,undirected
17,126,0.669811,undirected
17,613,0.576866,undirected
17,731,0.705652,undirected
17,860,0.627918,undirected
17,1080,0.547003,undirected
17,1416,0.568632,undirected
17,1421,0.650947,undirected
17,1721,0.753118,undirected
17,1737,0.680794,undirected
17,1786,0.566825,undirected
17,1814,0.634957,undirected
17,1897,0.600108,undirected
17,1940,0.58593,undirected
17,1948,0.716225,undirected
17,1983,0.580797,undirected
17,1990,0.559098,undirected
17,2099,0.620606,undirected
18,24,0.557518,undirected
18,40,0.51725,undirected
18,167,0.680708,undirected
18,206,0.550612,undirected
18,261,0.524321,undirected
18,591,0.502652,undirected
18,1083,0.631202,undirected
18,1187,0.50968,undirected
18,1268,0.571165,undirected
18,1714,0.521848,undirected
18,1741,0.7275,undirected
18,1754,0.581572,undirected
18,1774,0.533623,undirected
18,1786,0.617116,undirected
18,1834,0.536407,undirected
18,1838,0.504394,undirected
18,1890,0.571894,undirected
18,1941,0.772488,undirected
18,2056,0.52278,undirected
18,2064,0.516985,undirected
19,22,0.544618,undirected
19,94,0.507514,undirected
19,309,0.567977,undirected
19,330,0.514522,undirected
19,570,0.502101,undirected
19,1080,0.56399,undirected
19,1153,0.51943,undirected
19,1239,0.520843,undirected
19,1382,0.554319,undirected
19,1468,0.598414,undirected
19,1802,0.503787,undirected
19,1814,0.669276,undirected
19,1879,0.53138,undirected
19,1890,0.524443,undirected
19,1893,0.534058,undirected
19,1897,0.585012,undirected
19,1931,0.635799,undirected
19,1948,0.506306,undirected
19,1990,0.606796,undirected
19,2056,0.551391,undirected
19,2064,0.581319,undirected
19,2099,0.537667,undirected
20,22,0.638001,undirected
20,23,0.5494,undirected
20,132,0.62664,undirected
20,253,0.518695,undirected
20,613,0.545974,undirected
20,731,0.603444,undirected
20,860,0.642089,undirected
20,924,0.524559,undirected
20,1021,0.605538,undirected
20,1080,0.558448,undirected
20,1249,0.551678,undirected
20,1358,0.505193,undirected
20,1416,0.574683,undirected
20,1421,0.590062,undirected
20,1721,0.627759,undirected
20,1737,0.613283,undirected
20,1741,0.508199,undirected
20,1786,0.557306,undirected
20,1814,0.633697,undirected
20,1897,0.604449,undirected
20,1928,0.546218,undirected
20,1948,0.641219,undirected
20,1983,0.549071,undirected
20,1990,0.536113,undirected
20,2099,0.544773,undirected
21,167,0.598515,undirected
21,233,0.561829,undirected
21,318,0.575731,undirected
21,395,0.600571,undirected
21,538,0.58491,undirected
21,592,0.594448,undirected
21,720,0.50462,undirected
21,820,0.507064,undirected
21,1210,0.634719,undirected
21,1257,0.66065,undirected
21,1322,0.615234,undirected
21,1404,0.563449,undirected
21,1465,0.5551,undirected
21,1736,0.512889,undirected
21,1741,0.508057,undirected
21,1828,0.666843,undirected
21,1845,0.57025,undirected
21,1905,0.519033,undirected
21,1941,0.501073,undirected
21,1957,0.575799,undirected
21,1981,0.614155,undirected
21,2005,0.726166,undirected
21,2029,0.564064,undirected
22,23,0.533769,undirected
22,65,0.578157,undirected
22,98,0.637738,undirected
22,495,0.558249,undirected
22,613,0.666411,undirected
22,731,0.733144,undirected
22,860,0.726017,undirected
22,1080,0.597226,undirected
22,1358,0.606516,undirected
22,1416,0.650577,undirected
22,1421,0.730483,undirected
22,1721,0.815788,undirected
22,1737,0.748151,undirected
22,1741,0.508419,undirected
22,1786,0.63397,undirected
22,1814,0.774988,undirected
22,1890,0.511633,undirected
22,1897,0.707694,undirected
22,1940,0.644921,undirected
22,1948,0.797956,undirected
22,1983,0.640003,undirected
22,1990,0.645048,undirected
22,2086,0.501512,undirected
22,2099,0.655082,undirected
23,24,0.522657,undirected
23,54,0.563369,undirected
23,171,0.528925,undirected
23,291,0.521176,undirected
23,297,0.518868,undirected
23,339,0.564069,undirected
23,358,0.538608,undirected
23,386,0.564125,undirected
23,538,0.534932,undirected
23,592,0.624087,undirected
23,595,0.552991,undirected
23,604,0.566011,undirected
23,999,0.604754,undirected
23,1205,0.512105,undirected
23,1224,0.502477,undirected
23,1322,0.50466,undirected
23,1443,0.540814,undirected
23,1651,0.573884,undirected
23,1684,0.549762,undirected
23,1736,0.54015,undirected
23,1905,0.506939,undirected
23,1946,0.526643,undirected
