source,target,weight,type
0,1,0.517602440432,undirected
0,29,0.56492703438,undirected
0,239,0.973534504081,undirected
0,398,0.0921757770632,undirected
0,853,0.000824470277846,undirected
0,862,0.346359963723,undirected
0,872,0.418913348174,undirected
0,873,0.469041141067,undirected
0,980,0.353120620002,undirected
0,1178,0.186742517932,undirected
1,29,0.147415285679,undirected
1,239,0.196801055322,undirected
1,301,0.410915986479,undirected
1,398,0.0164069585291,undirected
1,400,0.0934949295078,undirected
1,401,0.876329458323,undirected
1,404,0.152444554374,undirected
1,545,0.239426168687,undirected
1,547,0.56492703438,undirected
1,652,0.401846813422,undirected
1,812,0.401846813422,undirected
1,815,0.973534504081,undirected
1,849,0.362602028197,undirected
1,853,0.899084837992,undirected
1,862,0.0753565833952,undirected
1,872,0.0530134388655,undirected
1,898,0.0948140819523,undirected
1,899,0.147415285679,undirected
1,923,0.505235386264,undirected
1,980,0.0629895292275,undirected
1,1094,0.0584549426993,undirected
2,35,0.922087558744,undirected
2,102,0.591887212466,undirected
2,103,0.591887212466,undirected
2,105,0.137026960178,undirected
2,247,0.947316349246,undirected
2,462,0.650012367054,undirected
2,533,0.193997856377,undirected
2,772,0.973534504081,undirected
2,1062,0.771044603842,undirected
2,1072,0.505235386264,undirected
2,1091,0.57869568802,undirected
2,1124,0.032154340836,undirected
3,85,0.121609365982,undirected
3,162,0.0337208343639,undirected
3,298,0.03982191442,undirected
3,327,0.428064968258,undirected
3,466,0.108417841537,undirected
3,543,0.105861983675,undirected
3,766,0.00478192761151,undirected
3,1152,0.2635007008,undirected
3,1194,0.196801055322,undirected
4,11,0.810784071234,undirected
4,36,0.032154340836,undirected
4,122,0.899084837992,undirected
4,188,0.922087558744,undirected
4,200,0.161925962569,undirected
4,215,0.591887212466,undirected
4,282,0.752246681507,undirected
4,284,0.922087558744,undirected
4,372,0.852172479182,undirected
4,400,0.57869568802,undirected
4,482,0.152444554374,undirected
4,509,0.69816143128,undirected
4,518,0.591887212466,undirected
4,560,0.650012367054,undirected
4,565,0.789182949955,undirected
4,575,0.439360211064,undirected
4,609,0.852172479182,undirected
4,619,0.0345453046418,undirected
4,650,0.362602028197,undirected
4,666,0.428064968258,undirected
4,682,0.259378349411,undirected
4,716,0.69816143128,undirected
4,797,0.00618352708385,undirected
4,857,0.922087558744,undirected
4,1051,0.505235386264,undirected
4,1072,0.69816143128,undirected
4,1120,0.037513397642,undirected
4,1185,0.810784071234,undirected
5,11,0.318410421304,undirected
5,266,0.479429466568,undirected
5,368,0.38445049056,undirected
5,631,0.377524940226,undirected
5,771,0.0234149558908,undirected
5,1059,0.876329458323,undirected
6,60,0.771044603842,undirected
6,82,0.239426168687,undirected
6,148,0.393354769561,undirected
6,156,0.2635007008,undirected
6,172,0.370269601781,undirected
6,263,0.830159122764,undirected
6,351,0.447192678704,undirected
6,587,0.830159122764,undirected
6,710,0.830159122764,undirected
6,946,0.0450985241982,undirected
6,1123,0.634759666914,undirected
7,37,0.505235386264,undirected
7,70,0.479429466568,undirected
7,73,0.634759666914,undirected
7,75,0.505235386264,undirected
7,151,0.619836754885,undirected
7,163,0.789182949955,undirected
7,194,0.789182949955,undirected
7,202,0.323604584055,undirected
7,385,0.0824470277846,undirected
7,400,0.876329458323,undirected
7,437,0.528980130266,undirected
7,458,0.830159122764,undirected
7,465,0.286833209663,undirected
7,484,0.196801055322,undirected
7,501,0.876329458323,undirected
7,542,0.346359963723,undirected
7,545,0.830159122764,undirected
7,563,0.259378349411,undirected
7,565,0.56492703438,undirected
7,585,0.323604584055,undirected
7,599,0.789182949955,undirected
7,670,0.810784071234,undirected
7,691,0.0725533844505,undirected
7,692,0.789182949955,undirected
7,694,0.215681424685,undirected
7,695,0.771044603842,undirected
7,742,0.973534504081,undirected
