source,target,weight,type
0,1,0.828776265938,undirected
0,29,0.33118271666,undirected
0,239,0.532452839822,undirected
0,398,0.77696434353,undirected
0,404,0.185851377642,undirected
0,545,0.434798746673,undirected
0,1709,0.0952900184461,undirected
0,1747,0.748971255266,undirected
0,1756,0.624244487464,undirected
0,1766,0.474175755871,undirected
0,1767,0.532452839822,undirected
0,1792,0.545216668147,undirected
0,1793,0.00494351106133,undirected
0,1836,0.270054788785,undirected
0,1874,0.33118271666,undirected
0,1988,0.00289787558124,undirected
0,2072,0.33118271666,undirected
0,2082,0.0126839396572,undirected
1,29,0.86804370225,undirected
1,239,0.880457772632,undirected
1,398,0.825001313276,undirected
1,400,0.890087349075,undirected
1,404,0.728487007445,undirected
1,545,0.691105287683,undirected
1,547,0.890087349075,undirected
1,561,0.486394489493,undirected
1,1409,0.911789927359,undirected
1,1706,0.691105287683,undirected
1,1709,0.417623289953,undirected
1,1743,0.71544339321,undirected
1,1747,0.636151088239,undirected
1,1756,0.86804370225,undirected
1,1766,0.915208862848,undirected
1,1767,0.518475799475,undirected
1,1792,0.909404488551,undirected
1,1793,0.853531100582,undirected
1,1817,0.86190505213,undirected
1,1836,0.576947975523,undirected
1,1874,0.691105287683,undirected
1,1988,0.775010730066,undirected
1,2024,0.447577157582,undirected
1,2072,0.691105287683,undirected
2,11,3.85792788148e-78,undirected
2,25,5.27445823211e-34,undirected
2,29,9.00811202184e-19,undirected
2,32,1.01222432699e-47,undirected
2,33,0.000485111240493,undirected
2,77,4.1222564095e-44,undirected
2,105,0.708671633729,undirected
2,135,0.016298605312,undirected
2,147,5.09660236795e-181,undirected
2,182,7.63272929626e-08,undirected
2,203,1.09862473346e-14,undirected
2,215,0.00307613032651,undirected
2,230,4.13183658313e-25,undirected
2,231,5.27445823211e-34,undirected
2,247,3.23292566235e-05,undirected
2,248,0.408586104616,undirected
2,249,0.408586104616,undirected
2,292,0.00289787558124,undirected
2,301,8.99963828771e-06,undirected
2,351,0.408586104616,undirected
2,368,0.0259224615589,undirected
2,372,4.13183658313e-25,undirected
2,391,3.31362255948e-18,undirected
2,407,5.01667634767e-60,undirected
2,425,4.13183658313e-25,undirected
2,428,7.63272929626e-08,undirected
2,456,1.46052225605e-08,undirected
2,461,1.5058987778e-131,undirected
2,462,1.66316262887e-10,undirected
2,509,5.27445823211e-34,undirected
2,510,0.016298605312,undirected
2,533,0.0660282728456,undirected
2,540,5.01667634767e-60,undirected
2,561,0.00231867073121,undirected
2,619,0.00027320762556,undirected
2,639,0.403190397756,undirected
2,665,1.66316262887e-10,undirected
2,666,0.00289787558124,undirected
2,671,0.257108266109,undirected
2,682,2.05747999798e-213,undirected
2,686,0.408586104616,undirected
2,716,9.00811202184e-19,undirected
2,759,7.63272929626e-08,undirected
2,772,5.01667634767e-60,undirected
2,785,8.55817780226e-14,undirected
2,803,0.0361156960415,undirected
2,822,1.66316262887e-10,undirected
2,864,0.013940953164,undirected
2,873,0.00027320762556,undirected
2,876,8.99963828771e-06,undirected
2,906,0.016298605312,undirected
2,910,0.0,undirected
2,1030,7.63272929626e-08,undirected
2,1726,0.0572551999859,undirected
2,1748,9.00811202184e-19,undirected
2,1752,1.0427306746e-161,undirected
2,1763,1.66316262887e-10,undirected
2,1791,0.0,undirected
2,1832,0.0,undirected
2,1880,3.18054043199e-06,undirected
2,1885,0.257108266109,undirected
2,1913,0.0,undirected
2,1923,8.55817780226e-14,undirected
2,1938,5.73763326358e-08,undirected
2,1956,2.34094231999e-13,undirected
2,1966,1.00482459972e-103,undirected
2,1981,1.34777754815e-143,undirected
2,1983,0.141272257519,undirected
2,1985,1.33736479054e-09,undirected
2,1987,2.34094231999e-13,undirected
2,1989,9.00811202184e-19,undirected
2,1992,5.27445823211e-34,undirected
2,2005,0.141272257519,undirected
2,2018,0.495846774255,undirected
2,2041,4.63092297399e-163,undirected
2,2079,0.000485111240493,undirected
2,2082,8.55817780226e-14,undirected
4,11,0.0113755914005,undirected
4,183,2.41688180277e-05,undirected
4,200,4.19641471454e-09,undirected
4,203,2.0002434623e-13,undirected
4,215,0.161911151928,undirected
4,241,0.0184330841765,undirected
4,258,3.18914256377e-12,undirected
4,290,2.0002434623e-13,undirected
4,325,0.013940953164,undirected
4,369,0.947021648188,undirected
4,372,0.0763340224785,undirected
4,391,1.5060355237e-05,undirected
4,462,0.00289787558124,undirected
4,487,0.185851377642,undirected
4,488,0.650423827901,undirected
4,509,0.041307396542,undirected
4,522,4.19641471454e-09,undirected
4,527,2.41688180277e-05,undirected
4,560,0.195663042065,undirected
4,575,2.41688180277e-05,undirected
4,609,0.000387201588988,undirected
4,619,0.547731409995,undirected
4,649,0.650423827901,undirected
4,650,0.0763340224785,undirected
4,656,0.161911151928,undirected
4,666,0.632722589338,undirected
4,671,0.804067846949,undirected
4,682,4.67199275747e-13,undirected
4,708,0.417623289953,undirected
4,709,0.865083504526,undirected
4,712,5.86580222283e-23,undirected
4,716,2.41688180277e-05,undirected
4,729,0.013940953164,undirected
4,758,0.00289787558124,undirected
4,759,0.161911151928,undirected
4,760,5.05793034864e-07,undirected
4,769,0.346386136888,undirected
4,785,0.0453647975866,undirected
4,803,2.41688180277e-05,undirected
4,832,0.000101363444703,undirected
4,843,0.013940953164,undirected
4,861,0.185851377642,undirected
4,864,0.614909428522,undirected
4,865,0.748497196981,undirected
4,906,0.289638072887,undirected
4,920,7.95842045044e-12,undirected
4,940,0.551497167584,undirected
4,948,0.250894618474,undirected
4,964,0.539616430684,undirected
4,1093,0.0952900184461,undirected
4,1104,0.417623289953,undirected
4,1128,0.122972660286,undirected
4,1744,3.65274554914e-05,undirected
4,1751,1.69983218541e-45,undirected
4,1774,0.013940953164,undirected
4,1823,0.185851377642,undirected
4,1824,5.5497361211e-06,undirected
4,1893,0.289638072887,undirected
4,1913,8.26055456693e-07,undirected
4,1966,0.141272257519,undirected
4,2014,0.146212585029,undirected
4,2040,0.000356536572312,undirected
4,2042,4.73745801062e-10,undirected
4,2063,1.84806838378e-64,undirected
4,2093,3.34078152423e-61,undirected
5,2041,0.86804370225,undirected
7,37,0.631797971321,undirected
7,40,0.00494351106133,undirected
7,70,0.0158333303433,undirected
7,73,0.0312398807653,undirected
7,154,0.0019656344517,undirected
7,163,0.220668510495,undirected
7,194,0.096153054527,undirected
7,202,0.278053926611,undirected
7,288,0.0243170878527,undirected
7,385,0.730180827272,undirected
7,386,0.501987183639,undirected
7,484,0.681008207052,undirected
7,542,0.138884557582,undirected
7,565,0.98957363349,undirected
7,585,0.138884557582,undirected
7,682,3.69027044545e-07,undirected
7,691,0.750983265215,undirected
7,694,0.519608625745,undirected
7,695,0.588437497382,undirected
7,784,0.379562034035,undirected
7,791,0.0562342525338,undirected
7,792,0.851656645785,undirected
7,822,0.571723082626,undirected
7,833,0.702724752498,undirected
7,837,0.0562342525338,undirected
7,1707,0.0113232034841,undirected
7,1762,0.163840501426,undirected
7,1790,0.0447259687639,undirected
7,1800,0.501987183639,undirected
7,1857,0.0342429935261,undirected
7,1873,0.250894618474,undirected
7,1958,0.25213455083,undirected
7,1960,0.631797971321,undirected
7,1964,0.351466962799,undirected
7,2010,0.0113232034841,undirected
7,2050,0.125675884859,undirected
7,2063,0.000524400504799,undirected
7,2077,0.0158333303433,undirected
7,2081,0.501987183639,undirected
8,118,0.762261869989,undirected
8,1761,0.911789927359,undirected
8,1781,0.786438423829,undirected
9,453,0.804067846949,undirected
9,459,0.86190505213,undirected
9,1791,0.309166711251,undirected
9,1907,0.627032397579,undirected
9,1943,0.900449876276,undirected
10,11,0.344500473548,undirected
10,77,0.624643119096,undirected
10,135,0.691105287683,undirected
10,147,0.475183813119,undirected
10,183,0.691105287683,undirected
10,190,0.775010730066,undirected
10,203,0.266700861841,undirected
10,230,0.662341948243,undirected
10,231,0.417623289953,undirected
10,247,0.518475799475,undirected
10,276,0.611694122107,undirected
10,290,0.5348435554,undirected
10,368,0.545216668147,undirected
10,504,0.636151088239,undirected
10,508,0.806950568507,undirected
10,538,0.71544339321,undirected
10,540,0.350595565345,undirected
10,560,0.518475799475,undirected
10,561,0.486394489493,undirected
10,609,0.814659802935,undirected
10,646,0.890087349075,undirected
10,685,0.691105287683,undirected
10,689,0.86190505213,undirected
10,772,0.350595565345,undirected
10,850,0.691105287683,undirected
10,869,0.794458199016,undirected
10,907,0.728487007445,undirected
10,910,0.124483325152,undirected
10,1063,0.0693211572468,undirected
10,1070,0.486394489493,undirected
10,1101,0.71544339321,undirected
10,1126,0.86190505213,undirected
10,1194,0.659115121916,undirected
10,1710,0.350595565345,undirected
10,1752,0.0572551999859,undirected
10,1774,0.576947975523,undirected
10,1782,0.292334102241,undirected
10,1788,0.326274550813,undirected
10,1813,0.112109785153,undirected
10,1827,0.383061615049,undirected
10,1880,0.383061615049,undirected
10,1892,0.846843890053,undirected
10,1919,0.728487007445,undirected
10,1981,0.786438423829,undirected
10,1987,0.383061615049,undirected
10,2041,0.124483325152,undirected
10,2079,0.545216668147,undirected
10,2093,0.0102371174764,undirected
11,13,0.0361156960415,undirected
11,32,1.42643539689e-151,undirected
11,35,0.000104010909253,undirected
11,42,0.247046264229,undirected
11,77,2.55603076764e-05,undirected
11,117,7.08221916038e-48,undirected
11,121,5.05793034864e-07,undirected
11,122,1.55847041294e-05,undirected
11,135,0.232340907935,undirected
11,144,0.623845736516,undirected
11,147,0.000356536572312,undirected
11,159,0.232340907935,undirected
11,177,0.343630458229,undirected
11,183,0.00642492393306,undirected
11,190,0.159750833564,undirected
11,200,1.34320544496e-26,undirected
11,203,0.00818365844553,undirected
11,205,0.070137317912,undirected
11,215,0.0102371174764,undirected
11,230,0.214564983415,undirected
11,231,7.73301664881e-09,undirected
11,239,4.04481755742e-11,undirected
11,265,0.194892617299,undirected
11,267,0.584617001669,undirected
11,276,0.326707296168,undirected
11,284,1.00165495841e-14,undirected
11,290,2.74216131556e-30,undirected
11,292,0.141272257519,undirected
11,301,0.159750833564,undirected
11,311,2.00926151394e-35,undirected
11,318,0.0102371174764,undirected
11,321,0.141272257519,undirected
11,368,0.617983746673,undirected
11,372,0.00161192528948,undirected
11,388,0.486394489493,undirected
11,391,0.000104681747889,undirected
11,401,0.194892617299,undirected
11,404,1.40824252332e-08,undirected
11,428,0.0952900184461,undirected
11,447,0.724725826708,undirected
11,488,0.328005920109,undirected
11,504,0.070137317912,undirected
11,508,0.343630458229,undirected
11,509,0.151220235848,undirected
11,510,0.443224383445,undirected
11,518,0.194892617299,undirected
11,522,1.34320544496e-26,undirected
11,527,1.00165495841e-14,undirected
11,537,0.070137317912,undirected
11,538,0.0970198451614,undirected
11,540,0.015152365252,undirected
11,544,0.584617001669,undirected
11,560,0.223203592112,undirected
11,561,0.397939458588,undirected
11,568,0.0369612965903,undirected
11,609,0.223203592112,undirected
11,619,0.247046264229,undirected
11,643,0.000104010909253,undirected
11,646,0.638387839487,undirected
11,663,0.439739473549,undirected
11,665,0.0457506450216,undirected
11,666,0.518475799475,undirected
11,671,0.328005920109,undirected
11,682,1.60670930475e-102,undirected
11,685,0.601868854438,undirected
11,689,0.584617001669,undirected
11,708,0.344500473548,undirected
11,709,0.804067846949,undirected
11,712,0.0,undirected
11,716,1.00165495841e-14,undirected
11,759,0.0952900184461,undirected
11,769,0.00137396366367,undirected
11,776,0.623845736516,undirected
11,777,0.486394489493,undirected
11,779,0.0970198451614,undirected
11,785,4.04481755742e-11,undirected
11,806,0.782684377386,undirected
11,818,0.849568116694,undirected
11,820,0.232340907935,undirected
11,822,0.0019656344517,undirected
11,841,0.486394489493,undirected
11,843,0.24677192373,undirected
11,850,0.764127848136,undirected
11,861,0.343630458229,undirected
11,864,0.475183813119,undirected
11,865,0.486394489493,undirected
11,870,0.0102371174764,undirected
11,873,0.417768993865,undirected
11,906,0.697368221528,undirected
11,907,0.309166711251,undirected
11,909,0.24677192373,undirected
11,910,0.00849996657638,undirected
11,922,0.0102371174764,undirected
11,940,0.0369612965903,undirected
11,976,0.691105287683,undirected
11,1014,0.486394489493,undirected
11,1030,3.04968659224e-06,undirected
11,1052,0.443224383445,undirected
11,1063,8.83987493488e-18,undirected
11,1067,0.475183813119,undirected
11,1070,0.00642492393306,undirected
11,1076,0.0369612965903,undirected
11,1101,0.344500473548,undirected
11,1104,0.547172869535,undirected
11,1126,0.724725826708,undirected
11,1128,1.00165495841e-14,undirected
