,citing,cited_id
531,4,4393
532,4,11567
533,4,4980
534,4,5008
535,4,5237
536,4,5262
537,4,5640
538,4,5783
539,4,5490
540,4,5489
541,4,5852
542,4,6226
543,4,6249
544,4,6294
545,4,6367
546,4,6365
547,4,6802
548,4,6996
549,4,7039
550,4,7041
551,4,7307
552,4,7303
553,4,7685
554,4,7838
555,4,7999
556,4,8185
557,4,8215
558,4,8277
559,4,8369
560,4,8404
561,4,8474
562,4,8655
563,4,8725
564,4,8576
565,4,9241
566,4,9265
567,4,9470
568,4,9508
569,4,9652
570,4,9936
571,4,9999
572,4,10000
573,4,10271
574,4,10340
575,4,10501
576,4,10961
577,4,11024
578,4,10801
579,4,10803
580,4,11139
581,4,10828
582,4,11140
583,4,11141
584,4,11337
585,4,11347
586,4,11385
587,4,375
588,4,451
589,4,485
590,4,968
591,4,623
592,4,680
593,4,1594
594,4,1932
595,4,1929
596,4,2259
597,4,1839
598,4,2464
599,4,2489
600,4,2510
601,4,2518
602,4,2965
603,4,3065
604,4,3133
605,4,3154
606,4,3316
607,4,3870
608,4,3868
609,4,4080
610,4,4097
611,4,4096
612,4,4164
613,4,4708
614,4,4707
615,4,4795
616,4,5042
617,4,5040
618,4,5041
619,4,5258
620,4,5165
621,4,5324
622,4,5555
623,4,5823
624,4,5879
625,4,5505
626,4,5504
627,4,5903
628,4,6203
629,4,6293
630,4,6346
631,4,6472
632,4,6481
633,4,6478
634,4,6477
635,4,6670
636,4,7249
637,4,7350
638,4,6922
639,4,7459
640,4,7511
641,4,7758
642,4,7890
643,4,7987
644,4,8246
645,4,8283
646,4,8520
647,4,8980
648,4,8998
649,4,9514
650,4,9620
651,4,9621
652,4,9994
653,4,9995
654,4,10256
655,4,10269
656,4,953
657,4,10387
658,4,10547
659,4,10546
660,4,11027
661,4,10801
662,4,11139
663,4,11141
664,4,11315
665,4,11427
666,4,120
667,4,91
668,4,551
669,4,1206
670,4,1326
671,4,1494
672,4,1814
673,4,2440
674,4,3257
675,4,3494
676,4,3498
677,4,3538
678,4,3537
679,4,3808
680,5,3867
681,5,3987
682,5,3989
683,5,4177
684,5,4196
685,5,5873
686,5,5872
687,5,6280
688,5,6451
689,5,7105
690,5,7119
691,5,7345
692,5,7886
693,5,7970
694,5,8310
695,5,8734
696,5,8935
697,5,8919
698,5,9331
699,5,9925
700,5,9197
701,5,10010
702,5,10068
703,5,10070
704,5,9214
705,5,10284
706,5,10665
707,5,10917
708,5,10916
709,5,11485
710,5,101
711,5,98
712,5,100
713,5,99
714,5,172
715,5,26
716,5,452
717,5,853
718,5,613
719,5,998
720,5,1001
721,5,1149
722,5,1150
723,5,674
724,5,2141
725,5,1788
726,5,2361
727,5,1801
728,5,11573
729,5,3470
730,5,3520
731,5,3914
732,5,3702
733,5,4190
734,5,4323
735,5,5265
736,5,5735
737,5,5786
738,5,5785
739,5,6422
740,5,6591
741,5,2140
742,5,6590
743,5,6589
744,5,6587
745,5,6674
746,5,7077
747,5,7574
748,5,7639
749,5,7953
750,5,7998
751,5,8381
752,5,8926
753,5,9228
754,5,9225
755,5,9226
756,5,9227
757,5,9335
758,5,9536
759,5,9941
760,5,10417
761,5,10423
762,5,10665
763,5,10558
764,5,10702
765,5,10698
766,5,10700
767,5,10699
768,5,10701
769,5,11189
770,5,11220
771,5,175
772,5,171
773,5,174
774,5,172
775,6,228
776,6,232
777,6,843
778,6,852
779,6,1130
780,6,1309
781,6,1311
782,6,1312
783,6,11544
784,6,1536
785,6,1586
786,6,1703
787,6,2055
788,6,2165
789,6,2186
790,6,1753
791,6,2222
792,6,2361
793,6,1801
794,6,2484
795,6,2480
796,6,2565
797,6,2562
798,6,2563
799,6,2564
800,6,2741
801,6,11573
802,6,2893
803,6,2607
804,6,3162
805,6,3142
806,6,3339
807,6,3345
808,6,3492
809,6,3514
810,6,3520
811,6,3376
812,6,3810
813,6,3948
814,6,4202
815,6,4303
816,6,4478
817,6,4515
818,6,4600
819,6,4634
820,6,4633
821,6,4885
822,6,4891
823,6,4887
824,6,4946
825,6,5038
826,6,5049
827,6,5076
828,6,5059
829,6,5199
830,6,5310
831,6,5311
832,6,5333
833,6,5609
834,6,5767
835,6,5766
836,6,5772
837,6,5967
838,6,6313
839,6,6511
840,6,6581
841,6,6590
842,6,6594
843,6,6617
844,6,6674
845,7,7047
846,7,7177
847,7,7288
848,7,7492
849,7,7661
850,7,7805
851,7,7802
852,7,7640
853,7,8146
854,7,8768
855,7,9006
856,7,8625
857,7,9007
858,7,9354
859,7,9358
860,7,9842
861,7,10015
862,7,10020
863,7,10021
864,7,10108
865,7,10263
866,7,10282
867,7,10311
868,7,10347
869,7,10135
870,7,10348
871,7,10358
872,7,10150
873,7,10541
874,7,11603
875,7,10667
876,7,10665
877,7,10658
878,7,10668
879,7,10657
880,7,10663
881,7,10656
882,7,10671
883,7,10773
884,7,10772
885,7,10778
886,7,10780
887,7,11051
888,7,11173
889,7,11307
890,7,11354
891,7,11355
892,7,11390
893,7,11392
894,7,11430
895,7,11435
896,7,11431
897,7,268
898,7,380
899,7,1124
900,7,1170
901,7,1230
902,7,1631
903,7,1696
904,7,2092
905,7,2183
906,7,2497
907,7,1847
908,7,2493
909,7,2490
910,7,2984
911,7,2988
912,7,3173
913,7,3202
914,7,3585
915,7,3387
916,7,4496
917,7,4550
918,7,4594
919,7,4716
920,7,5002
921,7,5382
922,7,5411
923,7,6111
924,7,6532
925,7,6611
926,7,6635
927,7,7046
928,7,7045
929,7,7077
930,7,6846
931,7,7347
932,7,6900
933,7,7376
934,7,7922
935,7,8213
936,7,8574
937,7,8933
938,7,9548
939,7,9557
940,7,9786
941,7,9923
942,7,10603
943,7,10937
944,7,11084
945,7,26
946,7,249
947,7,873
948,7,928
949,7,693
950,7,1309
951,7,1461
952,7,1670
953,7,1924
954,7,2363
955,7,2372
956,7,2850
957,7,2895
958,7,2990
959,7,3054
960,7,3520
961,7,3616
962,7,3404
963,7,3406
964,7,3824
965,7,3869
966,7,4019
967,7,3723
968,7,3738
969,7,4554
970,7,4668
971,7,4806
972,7,4841
973,7,4840
974,7,4434
975,7,4851
976,7,4885
977,7,4453
978,7,5265
979,7,5595
980,7,5609
981,7,5622
982,7,5682
983,7,5707
984,7,6001
985,8,6106
986,8,6469
987,8,6508
988,8,7047
989,8,6888
990,8,7302
991,8,7320
992,8,7600
993,8,7726
994,8,8063
995,8,8504
996,8,8566
997,8,8805
998,8,8918
999,8,9041
1000,8,10108
1001,8,10135
1002,8,10627
1003,8,10665
1004,8,10659
1005,8,10661
1006,8,10660
1007,8,10867
1008,8,11002
1009,8,10791
1010,8,11072
1011,8,198
1012,8,372
1013,8,523
1014,8,1101
1015,8,1278
1016,8,1518
1017,8,1612
1018,8,795
1019,8,1915
1020,8,1932
1021,8,2033
1022,8,2248
1023,8,2908
1024,8,2914
1025,8,2922
1026,8,2963
1027,8,2951
1028,8,3234
1029,8,3466
1030,8,3533
1031,8,4080
1032,8,4101
1033,8,4257
1034,8,4326
1035,8,3785
1036,8,4538
1037,8,4537
1038,8,4805
1039,8,5202
1040,8,5203
1041,8,5204
1042,8,5393
1043,8,5714
1044,8,5857
1045,8,6196
1046,8,6203
1047,8,6204
1048,8,6087
1049,8,6375
1050,8,6472
1051,8,6474
1052,8,6477
1053,8,6670
1054,8,7063
1055,8,7062
1056,8,7190
1057,8,7418
1058,8,7429
1059,8,7427
1060,8,7424
1061,8,7421
1062,8,7428
1063,8,7425
1064,8,7941
1065,8,7890
1066,8,8678
1067,8,8896
1068,8,8975
1069,8,8982
1070,8,9265
1071,8,9716
1072,8,10046
1073,8,10178
1074,8,10191
1075,8,10208
1076,8,11098
1077,8,11138
1078,8,11195
1079,8,41
1080,8,307
1081,8,430
1082,8,651
1083,8,1240
1084,8,777
1085,8,1572
1086,8,1731
1087,8,2253
1088,8,2346
1089,8,2823
1090,8,2854
1091,8,2603
1092,8,3542
1093,8,3562
1094,8,3611
1095,8,3612
1096,8,4271
1097,8,4698
1098,8,4880
1099,8,5469
1100,8,5973
1101,8,5989
1102,8,7194
1103,8,6951
1104,8,7776
1105,8,7872
1106,8,8336
1107,8,8463
1108,8,8689
1109,8,9132
1110,8,9815
1111,8,10079
1112,8,10094
1113,8,10127
1114,8,10126
1115,8,10543
1116,8,47
1117,8,379
1118,8,409
1119,8,406
1120,8,1361
1121,8,1433
1122,8,1434
1123,8,1657
1124,8,1662
1125,8,2460
1126,8,3397
1127,8,4063
1128,8,3738
1129,8,4554
1130,8,4581
1131,8,5047
1132,8,5954
1133,8,5978
1134,8,5517
1135,8,6604
1136,8,6167
1137,8,6844
1138,8,7126
1139,8,8366
1140,8,8367
1141,8,8443
1142,8,8738
1143,8,8739
1144,8,8908
1145,8,9507
1146,8,11213
1147,8,11383
1148,8,269
1149,8,407
1150,8,899
1151,8,2397
1152,8,2826
1153,8,4036
1154,8,4035
1155,8,4037
1156,8,4239
1157,8,4655
1158,8,5631
1159,8,7194
1160,8,7357
1161,8,7908
1162,8,9321
1163,8,10462
1164,8,10480
1165,8,11500
1166,8,410
1167,8,405
1168,8,407
1169,8,921
1170,8,1091
1171,8,1242
1172,8,1243
1173,8,1240
1174,8,777
1175,8,1681
1176,8,2066
1177,8,2109
1178,8,2403
1179,8,2435
1180,8,2830
1181,9,3965
1182,9,4034
1183,9,4035
1184,9,4158
1185,9,4996
1186,9,5603
1187,9,5905
1188,9,6621
1189,9,6986
1190,9,6823
1191,9,7098
1192,9,7272
1193,9,7493
1194,9,7664
1195,9,9239
1196,9,9339
1197,9,9511
1198,9,9763
1199,9,10049
1200,9,10364
1201,9,10463
1202,9,10478
1203,9,10614
1204,9,11442
1205,9,28
1206,9,260
1207,9,269
1208,9,392
1209,9,407
1210,9,855
1211,9,1267
1212,9,1319
1213,9,787
1214,9,2112
1215,9,2148
1216,9,2191
1217,9,2307
1218,9,1837
1219,9,2689
1220,9,2824
1221,9,2826
1222,9,2931
1223,9,3064
1224,9,3575
1225,9,3966
1226,9,3963
1227,9,4002
1228,9,4035
1229,9,4037
1230,9,4050
1231,9,4267
1232,9,4386
1233,9,4388
1234,9,4686
1235,9,5416
1236,9,5973
1237,9,6647
1238,9,7059
1239,9,7194
1240,9,7251
1241,9,7411
1242,9,7450
1243,9,7451
1244,9,7569
1245,9,7686
1246,9,7619
1247,9,8172
1248,9,8211
1249,9,8409
1250,9,8548
1251,9,8561
1252,9,8606
1253,9,9792
1254,9,10204
1255,9,10376
1256,9,10462
1257,9,10465
1258,9,10488
1259,9,11438
1260,9,11471
1261,9,179
1262,9,178
1263,9,269
1264,9,50
1265,9,379
1266,9,1151
1267,9,1267
1268,9,1411
1269,9,754
1270,9,1628
1271,9,1869
1272,10,2148
1273,10,1838
1274,10,2809
1275,10,2808
1276,10,2828
1277,10,2950
1278,10,3575
1279,10,4035
1280,10,4301
1281,10,4685
1282,10,4816
1283,10,5749
1284,10,6328
1285,10,7204
1286,10,6939
1287,10,7551
1288,10,8213
1289,10,8765
1290,10,8767
1291,10,8836
1292,10,8945
1293,10,8606
1294,10,9015
1295,10,9735
1296,10,10049
1297,10,10651
1298,10,11195
1299,10,11471
1300,10,414
1301,10,410
1302,10,405
1303,10,407
1304,10,408
1305,10,837
1306,10,899
1307,10,643
1308,10,1339
1309,10,787
1310,10,1643
1311,10,817
1312,10,815
1313,10,2435
1314,10,2581
1315,10,3017
1316,10,3019
1317,10,3458
1318,10,3624
1319,10,3736
1320,10,3738
1321,10,4186
1322,10,4535
1323,10,4636
1324,10,4713
1325,10,4772
1326,10,5043
1327,10,5046
1328,10,5126
1329,10,5954
1330,10,6311
1331,10,6402
1332,10,6693
1333,10,6823
1334,10,7272
1335,10,7414
1336,10,8565
1337,10,8566
1338,10,9511
1339,10,10614
1340,10,10958
1341,10,11056
1342,10,11064
1343,10,11070
1344,10,162
1345,10,194
1346,10,193
1347,10,346
1348,10,383
1349,10,410
1350,10,407
1351,10,1241
1352,10,1329
1353,10,1617
1354,10,1912
1355,10,2112
1356,10,2148
1357,10,2191
1358,10,2645
1359,10,2689
1360,10,2791
1361,10,2816
1362,10,2829
1363,10,2826
1364,10,2828
1365,10,2835
1366,10,2903
1367,10,2917
1368,10,2913
1369,10,2931
1370,10,3064
1371,11,3062
1372,11,3063
1373,11,3333
1374,11,3337
1375,11,3419
1376,11,3482
1377,11,3575
1378,11,3580
1379,11,3808
1380,11,3844
1381,11,3960
1382,11,4035
1383,11,4043
1384,11,4155
1385,11,4268
1386,11,4320
1387,11,4513
1388,11,4525
1389,11,4677
1390,11,4918
1391,11,6016
1392,11,6647
1393,11,6758
1394,11,7448
1395,11,7525
1396,11,7775
1397,11,8120
1398,11,8200
1399,11,8751
1400,11,9856
1401,11,9913
1402,11,10304
1403,11,10376
1404,11,10457
1405,11,11471
1406,11,414
1407,11,407
1408,11,896
1409,11,1083
1410,11,1347
1411,11,2112
1412,11,2826
1413,11,2599
1414,11,3575
1415,11,3801
1416,11,4036
1417,11,4037
1418,11,4792
1419,11,5314
1420,11,5562
1421,11,6410
1422,11,7767
1423,11,7821
1424,11,8593
1425,11,8598
1426,11,11232
1427,11,11500
1428,11,10
1429,11,179
1430,11,384
1431,11,407
1432,11,921
1433,11,1455
1434,11,1454
1435,11,1453
1436,11,1480
1437,11,1493
1438,11,2824
1439,11,2830
1440,11,3063
1441,11,4034
1442,11,4051
1443,11,4057
1444,11,4720
1445,11,4753
1446,11,5632
1447,11,5436
1448,11,6536
1449,11,6823
1450,11,7909
1451,11,8904
1452,11,8605
1453,11,9532
1454,11,10049
1455,11,10480
1456,11,222
1457,11,304
1458,11,47
1459,11,530
1460,11,915
1461,11,1133
1462,11,1433
1463,11,11588
1464,11,775
1465,11,1609
1466,11,812
1467,11,1657
1468,11,1658
1469,11,1660
1470,11,1668
1471,11,1670
1472,11,2058
1473,11,2208
1474,11,2458
1475,11,2503
1476,11,2563
1477,11,2589
1478,11,3379
1479,11,4048
1480,11,3737
1481,11,4559
1482,11,4554
1483,11,4802
1484,11,4840
1485,11,5045
1486,11,5265
1487,11,5580
1488,11,5428
1489,11,5611
1490,11,5474
1491,11,5481
1492,11,5846
1493,11,6327
1494,11,6137
1495,11,6508
1496,11,6554
1497,11,6167
1498,11,6795
1499,11,7125
1500,11,6844
1501,11,7371
1502,11,7419
1503,11,7469
1504,11,7680
1505,11,7706
1506,11,7912
1507,11,7886
1508,11,7966
1509,11,7884
1510,11,8265
1511,11,8329
1512,11,8366
1513,11,8715
1514,11,8738
1515,11,8740
1516,11,8739
1517,11,8565
1518,11,8801
1519,11,8566
1520,11,9072
1521,11,9430
1522,11,9812
1523,11,10084
1524,11,10182
1525,11,10108
1526,11,10466
1527,11,10162
1528,11,10161
1529,11,10519
1530,11,10665
1531,11,10659
1532,11,10672
1533,11,10935
1534,11,10958
1535,11,10976
1536,11,11010
1537,11,11184
1538,11,11261
1539,11,11260
1540,11,11383
1541,11,11384
1542,11,619
1543,11,1149
1544,11,1150
1545,11,704
1546,11,1527
1547,11,1533
1548,11,2026
1549,11,2162
1550,11,2160
1551,11,1788
1552,11,11573
1553,11,2765
1554,11,2867
1555,11,2854
1556,11,2862
1557,11,2589
1558,11,2603
1559,11,3190
1560,11,3191
1561,11,3159
1562,11,3347
1563,11,3470
1564,11,3544
1565,11,3689
1566,11,3690
1567,11,3688
1568,11,3987
1569,11,4363
1570,11,6191
1571,11,6094
1572,11,6126
1573,12,6177
1574,12,7024
1575,12,7103
1576,12,7179
1577,12,6881
1578,12,7235
1579,12,7267
1580,12,7783
1581,12,7647
1582,12,7924
1583,12,7923
1584,12,7887
1585,12,7966
1586,12,7884
1587,12,7969
1588,12,8248
1589,12,8041
1590,12,8429
1591,12,8803
1592,12,8869
1593,12,9254
1594,12,9307
1595,12,10438
1596,12,10158
1597,12,10172
1598,12,10728
1599,12,10758
1600,12,11026
1601,12,11030
1602,12,11023
1603,12,11089
1604,12,11150
1605,12,11317
1606,12,11484
1607,12,95
1608,12,249
1609,12,417
1610,12,416
1611,12,558
1612,12,928
1613,12,689
1614,12,1378
1615,12,1680
1616,12,1959
1617,12,2564
1618,12,2798
1619,12,3379
1620,12,3588
1621,12,4481
1622,12,4749
1623,12,4763
1624,12,4453
1625,12,5260
1626,12,5595
1627,12,5622
1628,12,6098
1629,12,6133
1630,12,6463
1631,12,7036
1632,12,7030
1633,12,7048
1634,12,7119
1635,12,7731
1636,12,7879
1637,12,7956
1638,12,8228
1639,12,8369
1640,12,8470
1641,12,8523
1642,12,8530
1643,12,8693
1644,12,9390
1645,12,9910
1646,12,10665
1647,12,11615
1648,13,10857
1649,13,10855
1650,13,10854
1651,13,10955
1652,13,11073
1653,13,11293
1654,13,11457
1655,13,11507
1656,13,131
1657,13,28
1658,13,356
1659,13,527
1660,13,1056
1661,13,1974
1662,13,1992
1663,13,2441
1664,13,2922
1665,13,2992
1666,13,3301
1667,13,3792
1668,13,4110
1669,13,4550
1670,13,4650
1671,13,4738
1672,13,5002
1673,13,5757
1674,13,6066
1675,13,6070
1676,13,7020
1677,13,8363
1678,13,8361
1679,13,8362
1680,13,9380
1681,13,11415
1682,13,174
1683,13,305
1684,13,354
1685,13,365
1686,13,495
1687,13,934
1688,13,1447
1689,13,1459
1690,13,1504
1691,13,1635
1692,13,1763
1693,13,1804
1694,13,2533
1695,13,2690
1696,13,2933
1697,13,3214
1698,13,3130
1699,13,3357
1700,13,3526
1701,13,3687
1702,13,3945
1703,13,4109
1704,13,4740
1705,13,5266
1706,13,5682
1707,13,5817
1708,13,5877
1709,13,6428
1710,13,6145
1711,13,6171
1712,13,7263
1713,13,7510
1714,13,7604
1715,13,7838
1716,13,8110
1717,13,8212
1718,13,8225
1719,13,8292
1720,13,8811
1721,13,9027
1722,13,9657
1723,13,9689
1724,13,9685
1725,13,9732
1726,13,9966
1727,14,9201
1728,14,9967
1729,14,10259
1730,14,10386
1731,14,10149
1732,14,10665
1733,14,10739
1734,14,10990
1735,14,11571
1736,14,1284
1737,14,2117
1738,14,2118
1739,14,2212
1740,14,2904
1741,14,3311
1742,14,3929
1743,14,5130
1744,14,6522
1745,14,6645
1746,14,9502
1747,14,10254
1748,14,10569
1749,14,1838
1750,14,2889
1751,14,3440
1752,14,3439
1753,14,3528
1754,14,3803
1755,14,4503
1756,14,4760
1757,14,5127
1758,14,7696
1759,14,7705
1760,14,7875
1761,14,8235
1762,14,8695
1763,14,8996
1764,14,8622
1765,14,9157
1766,14,10151
1767,14,10879
1768,14,11409
1769,14,95
1770,14,171
1771,14,174
1772,14,218
1773,14,222
1774,14,43
1775,14,854
1776,14,1011
1777,14,627
1778,14,1129
1779,14,1378
1780,14,1668
1781,14,2045
1782,14,1801
1783,14,2798
1784,14,2589
1785,14,2895
1786,14,3379
1787,14,3788
1788,14,4764
1789,14,4765
1790,14,4807
1791,14,4941
1792,14,5232
1793,14,5265
1794,14,5584
1795,14,5611
1796,14,5619
1797,14,5768
1798,14,5818
1799,14,5852
1800,14,5885
1801,14,6341
1802,14,6547
1803,14,6614
1804,14,6977
1805,14,7048
1806,14,7534
1807,14,7969
1808,14,8369
1809,14,8768
1810,14,8888
1811,14,9028
1812,14,9456
1813,14,9535
1814,14,9983
1815,14,10084
1816,14,10175
1817,14,10368
1818,14,10671
1819,14,10670
1820,14,10906
1821,14,1011
1822,14,1129
1823,14,1461
1824,15,1668
1825,15,1670
1826,15,1715
1827,15,1915
1828,15,1937
1829,15,1979
1830,15,2709
1831,15,2740
1832,15,3393
1833,15,3723
1834,15,4091
1835,15,4940
1836,15,5265
1837,15,6338
1838,15,6149
1839,15,6678
1840,15,3239
1841,15,7024
1842,15,7089
1843,15,7179
1844,15,7680
1845,15,7711
1846,15,7716
1847,15,7640
1848,15,8803
1849,15,8888
1850,15,9026
1851,15,9038
1852,15,9286
1853,15,10084
1854,15,10259
1855,15,10493
1856,15,10172
1857,15,10665
1858,15,10726
1859,15,10958
1860,15,10964
1861,15,404
1862,15,946
1863,15,980
1864,15,623
1865,15,1278
1866,15,1276
1867,15,1298
1868,15,1375
1869,15,761
1870,15,762
1871,15,1549
1872,15,1615
1873,15,1693
1874,15,1773
1875,15,2366
1876,15,2557
1877,15,2783
1878,15,3082
1879,15,3202
1880,15,3221
1881,15,3470
1882,15,3711
1883,15,3741
1884,15,4667
1885,15,4805
1886,15,5068
1887,15,5118
1888,15,5269
1889,15,5302
1890,15,5616
1891,15,5673
1892,15,5765
