source,target,weight,type
20,132,0.648602,undirected
20,613,0.52125,undirected
20,731,0.567538,undirected
20,773,0.617155,undirected
20,827,0.541687,undirected
20,843,0.506848,undirected
20,847,0.511749,undirected
20,920,0.537968,undirected
20,1003,0.590736,undirected
20,1034,0.542611,undirected
20,1054,0.615818,undirected
20,1096,0.523136,undirected
21,257,0.512671,undirected
21,318,0.629049,undirected
21,395,0.566863,undirected
21,538,0.514237,undirected
21,559,0.497789,undirected
21,592,0.515476,undirected
21,720,0.519854,undirected
21,752,0.513292,undirected
21,934,0.556679,undirected
21,951,0.528908,undirected
21,1011,0.518145,undirected
21,1063,0.568155,undirected
21,1087,0.591314,undirected
21,1111,0.691707,undirected
21,1135,0.516018,undirected
22,613,0.635271,undirected
22,731,0.695519,undirected
22,773,0.695108,undirected
22,827,0.793047,undirected
22,843,0.631213,undirected
22,892,0.501097,undirected
22,920,0.730582,undirected
22,1003,0.564599,undirected
22,1046,0.520484,undirected
22,1054,0.70875,undirected
22,1089,0.554795,undirected
22,1096,0.595933,undirected
22,1136,0.51056,undirected
22,1205,0.571749,undirected
23,54,0.552206,undirected
23,592,0.519481,undirected
23,1054,0.551421,undirected
24,943,0.876036,undirected
24,976,0.918413,undirected
24,1097,0.895976,undirected
25,117,0.862024,undirected
25,249,0.597602,undirected
25,375,0.737036,undirected
25,422,0.768905,undirected
25,461,0.667211,undirected
25,503,0.558159,undirected
25,541,0.725341,undirected
25,550,0.765303,undirected
25,569,0.745873,undirected
25,594,0.798837,undirected
25,597,0.629294,undirected
25,688,0.707659,undirected
25,704,0.828476,undirected
25,706,0.63807,undirected
25,722,0.621328,undirected
25,894,0.730954,undirected
25,914,0.742696,undirected
25,926,0.739369,undirected
25,928,0.664747,undirected
25,1057,0.75158,undirected
25,1179,0.555893,undirected
26,158,0.537606,undirected
26,178,0.582266,undirected
26,231,0.693826,undirected
26,247,0.635974,undirected
26,372,0.692149,undirected
26,527,0.778316,undirected
26,591,0.500262,undirected
26,626,0.521788,undirected
26,745,0.861621,undirected
26,1010,0.756857,undirected
26,1103,0.634844,undirected
26,1119,0.679899,undirected
26,1204,0.572678,undirected
27,558,0.57329,undirected
27,1164,0.615319,undirected
28,29,0.517806,undirected
28,54,0.501217,undirected
28,90,0.579989,undirected
28,239,0.68275,undirected
28,371,0.599661,undirected
28,398,0.753739,undirected
28,399,0.759341,undirected
28,401,0.569587,undirected
28,402,0.690383,undirected
28,404,0.490618,undirected
28,478,0.612783,undirected
28,545,0.659075,undirected
28,547,0.724103,undirected
28,582,0.692809,undirected
28,601,0.573666,undirected
28,606,0.588622,undirected
28,647,0.734129,undirected
28,738,0.501594,undirected
28,760,0.555925,undirected
28,789,0.824546,undirected
28,805,0.699317,undirected
28,812,0.546001,undirected
28,862,0.665065,undirected
28,872,0.627638,undirected
28,873,0.557144,undirected
28,899,0.685135,undirected
28,923,0.594171,undirected
28,980,0.597022,undirected
28,983,0.583171,undirected
28,997,0.524286,undirected
28,1022,0.682855,undirected
28,1130,0.685467,undirected
28,1177,0.788759,undirected
28,1184,0.798516,undirected
28,1189,0.647807,undirected
29,191,0.528398,undirected
29,371,0.582038,undirected
29,377,0.535893,undirected
29,398,0.648818,undirected
29,399,0.58027,undirected
29,400,0.57201,undirected
29,404,0.503489,undirected
